function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.einsum, 111, 3, 92, , 
numpy.linalg.solve, 112, 2, 112, , 
numpy.polyfit, 116, 3, 107, deg, 9
numpy.rollaxis, 122, 2, 114, , 
numpy.diff, 124, 1, 112, axis, 6
numpy.fft.fft, 124, 1, 102, axis, 2
numpy.linalg.inv, 130, 1, 130, , 
numpy.average, 130, 1, 87, weights, 31
numpy.float32, 137, 1, 137, , 
numpy.power, 138, 2, 133, out, 5
numpy.var, 142, 2, 71, axis, 54
numpy.count_nonzero, 146, 1, 143, axis, 3
numpy.column_stack, 148, 1, 148, , 
numpy.tile, 153, 2, 153, , 
numpy.transpose, 154, 1, 93, axes, 7
numpy.repeat, 155, 3, 84, axis, 73
numpy.multiply, 157, 2, 149, out, 7
numpy.full, 170, 2, 155, dtype, 13
numpy.ones_like, 182, 1, 175, dtype, 7
numpy.shape, 183, 1, 183, , 
numpy.clip, 183, 3, 179, a_max, 6
numpy.logical_and, 188, 2, 142, , 
numpy.prod, 188, 1, 174, axis, 14
numpy.insert, 194, 4, 177, axis, 177
numpy.isfinite, 198, 1, 197, , 
numpy.any, 199, 1, 173, axis, 24
numpy, 199, 0, 199, , 
numpy.genfromtxt, 201, 2, 105, delimiter, 86
numpy.cumsum, 202, 1, 166, axis, 24
numpy.percentile, 203, 2, 162, axis, 40
numpy.maximum, 206, 2, 206, , 
numpy.eye, 208, 1, 179, dtype, 16
numpy.copy, 216, 1, 216, , 
numpy.delete, 226, 3, 209, axis, 161
numpy.squeeze, 227, 1, 216, axis, 9
numpy.random.multivariate_normal, 236, 3, 215, size, 91
numpy.diag, 236, 1, 197, k, 9
numpy.matrix, 251, 1, 250, dtype, 1
numpy.nonzero, 254, 1, 254, , 
numpy.random.shuffle, 258, 1, 258, , 
numpy.round, 259, 2, 164, decimals, 13
numpy.log10, 262, 1, 261, , 
numpy.argmin, 263, 1, 245, axis, 18
numpy.median, 264, 1, 229, axis, 34
numpy.flatnonzero, 268, 1, 268, , 
numpy.all, 278, 1, 262, axis, 15
numpy.set_printoptions, 284, 1, 182, precision, 200
numpy.stack, 285, 1, 153, axis, 124
numpy.isnan, 294, 1, 294, , 
numpy.histogram, 296, 2, 159, bins, 230
numpy.logspace, 320, 3, 291, num, 28
numpy.random.permutation, 331, 1, 331, , 
numpy.random.RandomState, 332, 1, 325, seed, 28
numpy.expand_dims, 374, 2, 374, axis, 256
numpy.sort, 422, 1, 391, axis, 31
numpy.allclose, 426, 2, 380, atol, 35
numpy.linalg.norm, 431, 1, 259, axis, 91
numpy.append, 433, 2, 351, axis, 75
numpy.unique, 471, 1, 363, return_counts, 72
numpy.argsort, 479, 1, 459, axis, 18
