function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
astropy.io.fits.BinTableHDU.from_columns, 48, 1, 37, header, 6
astropy.table.vstack, 49, 1, 41, metadata_conflicts, 5
astropy.log.setLevel, 50, 1, 50, , 
astropy.io.fits.writeto, 51, 3, 26, overwrite, 24
astropy.io.fits.ImageHDU, 51, 2, 25, name, 29
astropy.log.info, 52, 1, 52, , 
astropy.io.fits.Header, 62, 0, 41, cards, 6
astropy.io.ascii.read, 76, 1, 44, names, 19
astropy.io.fits.getheader, 85, 1, 67, ext, 1
astropy.table.Column, 88, 2, 34, description, 45
astropy.units.UnitsError, 101, 1, 101, , 
astropy.io.fits.getdata, 117, 1, 86, header, 13
astropy.constants.c.to, 127, 1, 127, , 
astropy.log.debug, 129, 1, 129, , 
astropy.time.Time, 137, 2, 87, format, 80
astropy.wcs.WCS, 145, 1, 105, naxis, 28
astropy.table.Table.read, 155, 1, 71, format, 65
astropy.io.fits.HDUList, 161, 1, 141, , 
astropy.table.Table, 174, 2, 71, names, 89
astropy.io.fits.PrimaryHDU, 200, 1, 87, header, 62
astropy.io.fits.Column, 210, 3, 109, array, 210
astropy.coordinates.SkyCoord, 215, 3, 87, frame, 121
astropy.units.quantity_input, 235, 1, 120, horizon, 42
astropy.io.fits.open, 684, 1, 563, memmap, 36
astropy.units.Unit, 929, 1, 901, parse_strict, 20
astropy.units.Quantity, 1257, 2, 769, unit, 223
