function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.gaussian_process.kernels.Matern, 6, 0, 4, nu, 2
sklearn.linear_model.SGDRegressor, 6, 3, 3, tol, 3
sklearn.metrics.normalized_mutual_info_score, 6, 2, 6, , 
sklearn.neural_network.MLPClassifier, 6, 1, 3, random_state, 4
sklearn.grid_search.GridSearchCV, 6, 2, 4, param_grid, 2
sklearn.metrics.adjusted_mutual_info_score, 6, 2, 6, , 
sklearn.preprocessing.binarize, 6, 2, 4, threshold, 4
sklearn.neighbors.KNeighborsRegressor, 7, 1, 5, n_neighbors, 6
sklearn.preprocessing.Imputer, 7, 1, 4, strategy, 6
sklearn.ensemble.GradientBoostingClassifier, 7, 14, 2, random_state, 5
sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, 7, 0, 4, reg_param, 2
sklearn.decomposition.KernelPCA, 7, 2, 3, n_components, 5
sklearn.gaussian_process.kernels.RBF, 7, 1, 4, length_scale, 5
sklearn.decomposition.NMF, 7, 1, 3, n_components, 3
sklearn.model_selection.StratifiedShuffleSplit, 7, 4, 6, random_state, 7
sklearn.preprocessing.QuantileTransformer, 7, 0, 5, output_distribution, 2
sklearn.cluster.MeanShift, 7, 3, 3, bin_seeding, 6
sklearn.datasets.openml._DATA_FILE.format, 8, 1, 8, , 
sklearn.set_config, 8, 1, 8, assume_finite, 8
sklearn.naive_bayes.MultinomialNB, 8, 2, 4, alpha, 4
sklearn.cluster.AffinityPropagation, 8, 0, 3, damping, 5
sklearn.datasets.fetch_20newsgroups, 8, 1, 4, subset, 6
sklearn.datasets.fetch_mldata, 8, 2, 6, data_home, 6
sklearn.utils.validation.check_array, 8, 3, 8, null, 6
sklearn.metrics.make_scorer, 8, 2, 4, greater_is_better, 4
sklearn.preprocessing.RobustScaler, 8, 0, 7, with_scaling, 1
sklearn.metrics.median_absolute_error, 8, 2, 8, , 
sklearn.metrics.classification_report, 8, 2, 4, labels, 3
sklearn.tree.export_graphviz, 8, 5, 4, out_file, 7
sklearn.naive_bayes.GaussianNB, 9, 0, 8, null, 1
sklearn.decomposition.FastICA, 9, 1, 5, n_components, 9
sklearn.neighbors.NearestNeighbors, 9, 2, 5, n_neighbors, 9
sklearn.cluster.SpectralClustering, 9, 12, 4, n_clusters, 6
sklearn.impute.SimpleImputer, 9, 0, 5, strategy, 4
sklearn.metrics.pairwise.euclidean_distances, 10, 1, 7, X, 1
sklearn.datasets.load_svmlight_file, 10, 1, 10, , 
sklearn.manifold.TSNE, 10, 2, 4, n_components, 8
sklearn.pipeline.FeatureUnion, 10, 1, 10, transformer_list, 4
sklearn.preprocessing.PolynomialFeatures, 11, 0, 6, include_bias, 2
sklearn.linear_model.Ridge, 11, 1, 4, alpha, 10
sklearn.cluster.AgglomerativeClustering, 11, 3, 4, n_clusters, 8
sklearn.model_selection.ShuffleSplit, 11, 3, 7, test_size, 11
sklearn.metrics.silhouette_samples, 11, 2, 9, metric, 2
sklearn.linear_model.Lasso, 11, 1, 8, alpha, 10
sklearn.cluster.MiniBatchKMeans, 11, 2, 7, n_clusters, 10
sklearn.metrics.explained_variance_score, 11, 2, 11, , 
sklearn.ensemble.AdaBoostClassifier, 12, 1, 8, base_estimator, 8
sklearn.multiclass.OneVsRestClassifier, 12, 2, 11, n_jobs, 10
sklearn.gaussian_process.GaussianProcessRegressor, 12, 0, 5, kernel, 7
sklearn.externals.joblib.register_parallel_backend, 12, 2, 12, , 
sklearn.cross_validation._check_cv, 12, 4, 10, classifier, 12
sklearn.linear_model.SGDClassifier, 13, 5, 4, n_iter, 7
sklearn.linear_model.LogisticRegressionCV, 13, 0, 11, penalty, 2
sklearn.mixture.GMM, 13, 2, 5, n_components, 12
sklearn.ensemble.RandomForestRegressor, 14, 1, 5, n_estimators, 10
sklearn.model_selection.StratifiedKFold, 14, 1, 6, n_splits, 9
sklearn.ensemble.GradientBoostingRegressor, 14, 3, 5, n_estimators, 10
sklearn.datasets.make_regression, 14, 1, 7, n_features, 5
sklearn.tree.DecisionTreeRegressor, 15, 0, 11, random_state, 3
sklearn.externals.joblib.dump, 15, 2, 9, null, 3
sklearn.base.clone, 15, 1, 14, safe, 1
sklearn.metrics.log_loss, 15, 2, 13, sample_weight, 2
sklearn.decomposition.TruncatedSVD, 16, 2, 6, n_components, 9
sklearn.cross_validation.LabelKFold, 16, 2, 16, n_folds, 16
sklearn.mixture.GaussianMixture, 17, 1, 8, n_components, 10
sklearn.metrics.r2_score, 17, 2, 17, , 
sklearn.preprocessing.MinMaxScaler, 17, 0, 14, feature_range, 2
sklearn.metrics.precision_recall_fscore_support, 17, 4, 8, average, 10
sklearn.metrics.euclidean_distances, 17, 2, 8, X_norm_squared, 3
sklearn.metrics.average_precision_score, 18, 2, 10, average, 6
sklearn.preprocessing.scale, 18, 1, 15, axis, 3
sklearn.model_selection.GridSearchCV, 18, 3, 10, cv, 9
sklearn.cross_validation.PredefinedSplit, 18, 1, 18, , 
sklearn.cluster.DBSCAN, 19, 1, 8, eps, 13
sklearn.model_selection.KFold, 20, 3, 9, n_splits, 15
sklearn.metrics.mean_absolute_error, 20, 2, 19, , 
sklearn.datasets.load_boston, 21, 0, 13, return_X_y, 8
sklearn.preprocessing.OneHotEncoder, 21, 1, 8, null, 5
sklearn.utils.check_random_state, 21, 1, 21, , 
sklearn.svm.LinearSVC, 21, 2, 6, loss, 12
sklearn.datasets.make_moons, 21, 2, 17, noise, 21
sklearn.cross_validation.LeavePOut, 21, 2, 13, indices, 8
sklearn.cross_validation.StratifiedShuffleSplit, 22, 4, 15, random_state, 20
sklearn.metrics.recall_score, 23, 3, 11, average, 12
sklearn.metrics.precision_score, 23, 3, 11, average, 12
sklearn.neighbors.KDTree, 25, 1, 17, metric, 5
sklearn.metrics.precision_recall_curve, 25, 2, 21, pos_label, 4
sklearn.preprocessing.LabelEncoder, 25, 0, 25, , 
sklearn.datasets.make_classification, 25, 7, 9, n_samples, 20
sklearn.externals.joblib.load, 27, 1, 26, null, 1
sklearn.cross_validation.LeaveOneOut, 27, 1, 19, indices, 8
sklearn.datasets.load_diabetes, 28, 0, 28, , 
sklearn.cross_validation._safe_split, 28, 4, 14, , 
sklearn.cross_validation.check_cv, 28, 4, 22, classifier, 26
sklearn.neighbors.KNeighborsClassifier, 29, 0, 15, n_neighbors, 12
sklearn.metrics.auc, 30, 2, 29, reorder, 1
sklearn.datasets.load_breast_cancer, 30, 1, 22, return_X_y, 21
sklearn.discriminant_analysis.LinearDiscriminantAnalysis, 31, 1, 16, n_components, 21
sklearn.metrics.pairwise.pairwise_distances, 31, 3, 18, metric, 30
sklearn.datasets.load_digits, 36, 0, 22, return_X_y, 13
sklearn.cross_validation.LeaveOneLabelOut, 37, 1, 29, indices, 8
sklearn.cross_validation.LeavePLabelOut, 37, 2, 29, p, 16
sklearn.preprocessing.normalize, 38, 1, 22, axis, 11
sklearn.metrics.mean_squared_error, 38, 2, 37, sample_weight, 1
sklearn.metrics.roc_auc_score, 39, 2, 32, average, 6
sklearn.tree.DecisionTreeClassifier, 39, 1, 24, max_depth, 16
sklearn.datasets.make_blobs, 43, 3, 14, n_features, 35
sklearn.ensemble.RandomForestClassifier, 45, 1, 14, n_estimators, 23
sklearn.metrics.f1_score, 46, 3, 28, average, 27
sklearn.metrics.roc_curve, 46, 3, 24, pos_label, 22
sklearn.cross_validation.permutation_test_score, 48, 6, 14, cv, 48
sklearn.linear_model.LinearRegression, 50, 0, 37, fit_intercept, 7
sklearn.utils.shuffle, 53, 2, 22, random_state, 20
sklearn.pipeline.Pipeline, 53, 1, 53, steps, 22
sklearn.svm.SVC, 55, 2, 22, kernel, 29
sklearn.metrics.confusion_matrix, 61, 2, 44, labels, 13
sklearn.preprocessing.StandardScaler, 66, 0, 46, with_mean, 11
sklearn.cross_validation.ShuffleSplit, 69, 3, 39, random_state, 49
sklearn.cluster.KMeans, 72, 1, 24, n_clusters, 41
sklearn.cross_validation.StratifiedKFold, 72, 2, 46, shuffle, 14
sklearn.metrics.accuracy_score, 75, 2, 67, normalize, 7
sklearn.decomposition.PCA, 83, 1, 55, n_components, 59
sklearn.cross_validation.cross_val_predict, 84, 3, 53, cv, 23
sklearn.gaussian_process.kernels.ConstantKernel, 85, 2, 83, constant_value_bounds, 18
sklearn.linear_model.LogisticRegression, 90, 2, 31, class_weight, 35
sklearn.model_selection.train_test_split, 105, 3, 51, test_size, 78
sklearn.cross_validation.train_test_split, 105, 4, 36, test_size, 55
sklearn.cross_validation.KFold, 113, 2, 55, shuffle, 43
sklearn.datasets.load_iris, 156, 0, 121, return_X_y, 35
sklearn.externals.six.moves.cStringIO, 165, 0, 165, , 
sklearn.cross_validation.cross_val_score, 212, 3, 85, cv, 104
