function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
pandas.algos.kth_smallest, 6, 2, 6, , 
pandas.core.common._isnull_ndarraylike, 6, 1, 6, , 
pandas.core.common._get_dtype, 6, 1, 6, , 
pandas.stats.math.calc_F, 6, 6, 6, , 
pandas.tools.plotting.scatter_plot, 6, 6, 6, figsize, 6
pandas.core.common.is_int_or_datetime_dtype, 6, 1, 6, , 
pandas.tslib.parse_str_array_to_datetime, 6, 4, 6, freq, 6
pandas.tseries.converter.DatetimeConverter, 6, 0, 6, , 
pandas.tseries.converter.TimeFormatter, 6, 1, 6, , 
pandas.core.nanops.unique1d, 6, 1, 6, , 
pandas.datetools.Day, 6, 0, 6, , 
pandas.Series.__init__, 6, 2, 4, copy, 1
pandas.expanding_count, 6, 1, 6, , 
pandas.np.log10, 6, 1, 6, , 
pandas.util.testing._skip_if_no_xarray, 6, 0, 6, , 
pandas._libs.lib.fast_unique_multiple_list_gen, 6, 2, 6, sort, 6
pandas._libs.lib.maybe_booleans_to_slice, 6, 1, 6, , 
pandas._tseries.DictFactorizer, 6, 0, 6, , 
pandas.util.testing.randu, 6, 1, 6, , 
pandas.tseries.offsets._delta_to_nanoseconds, 6, 1, 6, , 
pandas.DataFrame.sum, 6, 2, 6, axis, 6
pandas.compat.scipy.scoreatpercentile, 6, 2, 6, , 
pandas.api.extensions.register_series_accessor, 7, 1, 7, , 
pandas.io.json.dumps, 7, 1, 5, double_precision, 2
pandas.np.testing.assert_array_equal, 7, 2, 7, , 
pandas.np.zeros, 7, 1, 7, , 
pandas.stats.common._get_window_type, 7, 1, 7, , 
pandas.stats.math.rank, 7, 1, 7, , 
pandas.tseries.offsets.Week, 7, 1, 5, weekday, 7
pandas.plotting._compat._mpl_ge_1_5_0, 7, 0, 7, , 
pandas.DataFrame.load, 7, 1, 7, , 
pandas.lib.repr_timedelta64, 7, 2, 6, format, 6
pandas.lib.is_integer, 7, 1, 7, , 
pandas.tslib.get_period_field, 7, 3, 7, , 
pandas.tslib.get_period_field_arr, 7, 3, 7, , 
pandas.tseries.frequencies._get_freq_str, 7, 1, 7, , 
pandas.tslib.period_asfreq, 7, 4, 7, , 
pandas.tslib.period_ordinal_to_dt64, 7, 2, 7, , 
pandas.tslib.extract_ordinals, 7, 2, 7, , 
pandas.tslib.dt64arr_to_periodarr, 7, 3, 7, , 
pandas.tslib.periodarr_to_dt64arr, 7, 2, 7, , 
pandas._libs.tslibs.period.extract_freq, 8, 1, 8, , 
pandas._libs.tslibs.period.extract_ordinals, 8, 2, 8, , 
pandas._libs.join.left_join_indexer_unique, 8, 2, 8, , 
pandas._libs.join.left_join_indexer, 8, 2, 8, , 
pandas._libs.join.inner_join_indexer, 8, 2, 8, , 
pandas._libs.join.outer_join_indexer, 8, 2, 8, , 
pandas._libs.writers.write_csv_rows, 8, 5, 8, , 
pandas.Series.sparse.from_coo, 8, 1, 8, , 
pandas.api.types.is_scalar, 8, 1, 8, , 
pandas.api.types.is_string_dtype, 8, 1, 8, , 
pandas.api.types.is_integer_dtype, 8, 1, 8, , 
