function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.polynomial.laguerre.lagroots, 1, 1, 1, , 
numpy.polynomial.laguerre.lagweight, 1, 1, 1, , 
numpy.polynomial.legendre.legtrim, 1, 2, 1, tol, 1
numpy.polynomial.legendre.legsub, 1, 2, 1, , 
numpy.polynomial.legendre.legmul, 1, 2, 1, , 
numpy.polynomial.legendre.legdiv, 1, 2, 1, , 
numpy.polynomial.legendre.legroots, 1, 1, 1, , 
numpy.polynomial.legendre.legweight, 1, 1, 1, , 
numpy.polynomial.polynomial.polytrim, 1, 2, 1, tol, 1
numpy.polynomial.polynomial.polysub, 1, 2, 1, , 
numpy.polynomial.polynomial.polymul, 1, 2, 1, , 
numpy.polynomial.polyutils.trimseq, 1, 1, 1, , 
numpy.polynomial.polyutils.as_series, 1, 1, 1, , 
numpy.distutils.misc_util.get_mathlibs, 1, 0, 1, , 
numpy.random.mtrand.dirichlet, 1, 2, 1, size, 1
numpy.random.f, 1, 3, 1, size, 1
numpy.random.geometric, 1, 2, 1, size, 1
numpy.random.gumbel, 1, 3, 1, loc, 1
numpy.random.laplace, 1, 3, 1, loc, 1
numpy.random.power, 1, 2, 1, a, 1
numpy.random.standard_gamma, 1, 2, 1, size, 1
numpy.random.triangular, 1, 4, 1, size, 1
numpy.random.wald, 1, 3, 1, mean, 1
numpy.random.zipf, 1, 2, 1, a, 1
numpy.random.mtrand.vonmises, 1, 3, 1, , 
numpy.core.isfinite, 1, 1, 1, , 
numpy.core.isinf, 1, 1, 1, , 
numpy.lib.utils.deprecate, 1, 1, 1, message, 1
numpy.core.fromnumeric.all, 1, 1, 1, , 
numpy.core.result_type, 1, 2, 1, , 
numpy.core.numeric.isclose, 1, 5, 1, equal_nan, 1
numpy.testing.dec.parametrize, 1, 2, 1, , 
numpy.matlib.empty, 1, 1, 1, , 
numpy.matlib.identity, 1, 2, 1, dtype, 1
numpy.matlib.rand, 1, 1, 1, , 
numpy.matlib.randn, 1, 1, 1, , 
numpy.matlib.repmat, 1, 3, 1, , 
numpy.ma.flatnotmasked_edges, 1, 1, 1, , 
numpy.polynomial.chebyshev.Chebyshev.fit, 1, 3, 1, , 
numpy.char.upper, 1, 1, 1, , 
numpy.intc, 2, 1, 1, , 
numpy.f2py.crackfortran.crackfortran, 2, 1, 1, , 
numpy.greater_equal.outer, 2, 2, 1, , 
numpy.ldexp, 2, 2, 1, , 
numpy.longlong, 2, 1, 1, , 
numpy.core.umath.greater, 2, 2, 1, , 
numpy.trim_zeros, 2, 2, 1, , 
numpy.polyint, 2, 1, 1, , 
numpy.dual.eig, 2, 1, 2, , 
numpy.uint, 2, 1, 1, , 
numpy.poly1d.__init__, 2, 2, 1, , 
numpy.poly1d.__call__, 2, 2, 1, , 
numpy.ma.add.reduce, 2, 1, 1, , 
numpy.ma.vstack, 2, 1, 1, , 
numpy.ma.expand_dims, 2, 2, 1, , 
numpy.ma.mask_cols, 2, 1, 1, , 
numpy.ma.testutils.assert_array_almost_equal_nulp, 2, 3, 1, nulp, 2
numpy.isnat, 2, 1, 2, , 
numpy.nanvar, 2, 2, 1, ddof, 2
numpy.subtract.outer, 2, 2, 2, , 
numpy.ediff1d, 2, 3, 1, , 
numpy.void, 2, 1, 1, , 
numpy.str_, 2, 1, 2, , 
numpy.hsplit, 2, 2, 2, , 
numpy.random.standard_cauchy, 2, 1, 1, size, 2
numpy.ndarray.flatten, 2, 1, 2, , 
numpy.fmax.reduce, 2, 1, 1, axis, 1
numpy.setxor1d, 2, 2, 2, , 
numpy.lib._iotools._is_string_like, 2, 1, 1, , 
numpy.blackman, 2, 1, 2, , 
numpy.round_func, 2, 1, 2, , 
numpy.warnings.catch_warnings, 2, 0, 2, , 
numpy.ma.sin, 2, 1, 2, , 
numpy.ma.cos, 2, 1, 2, , 
numpy.busday_count, 2, 3, 2, weekmask, 2
numpy.ndarray.__getitem__, 2, 2, 2, , 
numpy.fmin, 2, 2, 2, , 
numpy.irr, 2, 1, 1, , 
numpy.version.short_version.split, 2, 2, 2, , 
numpy.lib.recfunctions.rename_fields, 2, 2, 1, , 
numpy.kaiser, 2, 2, 2, , 
numpy.uniform, 2, 2, 2, , 
numpy.polynomial.legendre.Legendre.fit, 2, 3, 2, , 
numpy.ma.log10, 2, 1, 2, , 
numpy.array.Copy, 2, 0, 2, , 
numpy.matrix.trace, 2, 1, 2, , 
numpy.ndarray.sum, 2, 3, 1, null, 1
numpy.ndarray.prod, 2, 3, 2, null, 2
numpy.core.numeric.tensordot, 2, 2, 1, axes, 2
numpy.byte_bounds, 2, 1, 2, , 
numpy.format_parser, 2, 3, 1, , 
numpy.char.isdigit, 2, 1, 2, , 
numpy.hamming, 2, 1, 2, , 
numpy.ma.MaskedArray.__reduce__, 2, 1, 2, , 
numpy.random.logistic, 2, 3, 1, loc, 1
numpy.random.standard_t, 2, 1, 1, df, 1
numpy.ma.masked_inside, 2, 4, 2, copy, 2
numpy.distutils.misc_util.mingw32, 2, 0, 2, , 
numpy.core._rational_tests.rational, 2, 1, 2, , 
numpy.core.numeric.set_string_function, 2, 2, 2, repr, 2
numpy.sctypes.values, 2, 0, 2, , 
numpy.core._multiarray_tests.get_buffer_info, 2, 2, 2, , 
numpy.core._multiarray_tests.test_inplace_increment, 2, 3, 2, , 
numpy.core._multiarray_tests.npy_create_writebackifcopy, 2, 1, 2, , 
numpy.geterrobj, 2, 0, 2, , 
numpy.base_repr, 2, 2, 2, , 
numpy.testing._assert_valid_refcount, 2, 1, 2, , 
numpy.core.multiarray.scalar, 2, 2, 2, , 
numpy.half, 2, 1, 2, , 
numpy.format_float_scientific, 2, 2, 2, None, 2
numpy.core._umath_tests.matrix_multiply, 2, 2, 2, , 
numpy.core._rational_tests.test_add, 2, 3, 1, , 
numpy.core.umath.sign, 2, 1, 1, , 
numpy.distutils.misc_util.has_f_sources, 2, 1, 2, , 
numpy.distutils.misc_util.has_cxx_sources, 2, 1, 2, , 
numpy.distutils.misc_util.filter_sources, 2, 1, 2, , 
numpy.f2py.run_main, 2, 1, 2, , 
numpy.distutils.fcompiler.show_fcompilers, 2, 1, 1, , 
numpy.distutils.ccompiler.gen_lib_options, 2, 4, 1, None, 1
numpy.distutils.fcompiler.FCompiler.get_library_dirs, 2, 1, 2, , 
numpy.distutils.fcompiler.FCompiler.get_libraries, 2, 1, 2, , 
numpy.distutils.fcompiler.FCompiler.get_version, 2, 3, 2, None, 1
numpy.distutils.fcompiler.dummy_fortran_file, 2, 0, 2, , 
numpy.distutils.msvc9compiler.MSVCCompiler.__init__, 2, 4, 2, , 
numpy.distutils.misc_util.msvc_runtime_major, 2, 0, 2, , 
numpy.distutils.core.Extension, 2, 1, 2, None, 2
numpy.distutils.misc_util.gpaths, 2, 2, 2, , 
numpy.core.roll, 2, 3, 2, , 
numpy.core.umath.frompyfunc, 2, 3, 2, , 
