function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.base.BaseEstimator.set_params, 4, 2, 4, null, 4
sklearn.datasets.load_wine, 4, 0, 3, , 
sklearn.utils.testing.assert_greater_equal, 4, 2, 2, , 
sklearn.model_selection.check_cv, 4, 3, 4, y, 1
sklearn.base.BaseEstimator, 4, 0, 4, , 
sklearn.ensemble.ExtraTreesRegressor, 4, 0, 2, None, 1
sklearn.datasets.make_multilabel_classification, 4, 1, 1, random_state, 4
sklearn.feature_selection.SelectFromModel, 4, 2, 3, threshold, 3
sklearn.calibration.CalibratedClassifierCV, 4, 3, 3, cv, 3
sklearn.utils.random.check_random_state, 4, 1, 4, , 
sklearn.ensemble.IsolationForest, 4, 1, 3, contamination, 3
sklearn.utils.gen_even_slices, 4, 2, 4, , 
sklearn.externals.joblib.cpu_count, 4, 0, 4, , 
sklearn.model_selection.ParameterGrid, 4, 1, 2, , 
sklearn.model_selection.GroupKFold, 4, 0, 2, n_splits, 2
sklearn.model_selection.StratifiedShuffleSplit, 4, 3, 3, random_state, 3
sklearn.gaussian_process.kernels.Matern, 4, 1, 3, length_scale, 3
sklearn.feature_selection.chi2, 4, 2, 4, , 
sklearn.gaussian_process.kernels.WhiteKernel, 4, 2, 4, noise_level, 4
sklearn.preprocessing.MaxAbsScaler, 4, 0, 3, , 
sklearn.preprocessing.RobustScaler, 4, 0, 2, with_centering, 2
sklearn.utils.deprecated, 4, 1, 4, , 
sklearn.datasets.base.load_boston, 4, 1, 4, return_X_y, 4
sklearn.utils.metaestimators._safe_split, 4, 4, 2, , 
sklearn.model_selection._validation._safe_split, 4, 4, 2, , 
sklearn.metrics.precision_recall_fscore_support, 5, 4, 2, average, 2
sklearn.datasets.make_moons, 5, 2, 2, noise, 4
sklearn.utils.fixes.bincount, 5, 3, 5, minlength, 5
sklearn.utils.testing.assert_not_equal, 5, 2, 5, , 
sklearn.preprocessing.label_binarize, 5, 2, 3, classes, 5
sklearn.utils.testing.assert_raises_regex, 5, 5, 3, transform, 1
sklearn.metrics.classification_report, 5, 3, 1, output_dict, 1
sklearn.datasets.base.Bunch, 5, 4, 3, images, 3
sklearn.mixture.GMM, 5, 2, 3, covariance_type, 3
sklearn.metrics.matthews_corrcoef, 5, 2, 4, , 
sklearn.datasets.samples_generator.make_blobs, 5, 4, 3, centers, 5
sklearn.svm.classes.NuSVC, 5, 3, 5, kernel, 5
sklearn.mixture.GaussianMixture, 5, 2, 3, covariance_type, 4
sklearn.externals.six.u, 5, 1, 5, , 
sklearn.datasets.fetch_20newsgroups_vectorized, 5, 1, 5, subset, 5
sklearn.metrics.pairwise.polynomial_kernel, 5, 5, 5, gamma, 5
sklearn.datasets.make_spd_matrix, 5, 2, 4, random_state, 4
sklearn.utils.validation._num_samples, 6, 1, 3, , 
sklearn.cross_validation.check_cv, 6, 4, 4, classifier, 4
sklearn.utils.safe_indexing, 6, 2, 5, , 
sklearn.metrics.silhouette_score, 6, 2, 3, metric, 2
sklearn.preprocessing.Binarizer, 6, 1, 4, threshold, 4
sklearn.metrics.adjusted_mutual_info_score, 6, 2, 5, , 
sklearn.feature_selection.VarianceThreshold, 6, 0, 3, threshold, 1
sklearn.datasets.make_circles, 6, 3, 3, noise, 4
sklearn.preprocessing.PolynomialFeatures, 6, 1, 4, degree, 2
sklearn.svm.classes.LinearSVC, 6, 2, 6, random_state, 6
sklearn.cross_validation._safe_split, 6, 4, 3, , 
sklearn.cross_validation._score, 6, 4, 6, , 
sklearn.model_selection.ShuffleSplit, 6, 3, 3, test_size, 5
sklearn.utils.testing.all_estimators, 6, 1, 5, type_filter, 5
sklearn.metrics.pairwise.linear_kernel, 6, 2, 5, Y, 5
sklearn.metrics.v_measure_score, 6, 2, 6, , 
sklearn.feature_extraction.DictVectorizer, 7, 0, 5, sparse, 2
sklearn.preprocessing.Normalizer, 7, 1, 4, norm, 3
sklearn.datasets.make_friedman1, 7, 3, 3, random_state, 4
sklearn.decomposition.NMF, 7, 1, 2, n_components, 4
sklearn.externals.six.iteritems, 7, 1, 6, , 
sklearn.datasets.dump_svmlight_file, 7, 3, 5, zero_based, 2
sklearn.manifold.t_sne.trustworthiness, 7, 3, 7, , 
sklearn.multiclass.OneVsRestClassifier, 7, 1, 4, , 
sklearn.decomposition.FastICA, 7, 2, 2, n_components, 7
sklearn.model_selection._validation._score, 7, 4, 6, is_multimetric, 1
sklearn.tree.tree.DecisionTreeClassifier, 7, 0, 7, , 
sklearn.svm.NuSVC, 7, 3, 4, kernel, 7
sklearn.externals.joblib.Memory, 7, 1, 4, cachedir, 6
sklearn.cross_validation.ShuffleSplit, 7, 5, 3, test_size, 7
sklearn.gaussian_process.kernels.RBF, 7, 2, 4, length_scale, 4
sklearn.feature_extraction.FeatureHasher, 8, 1, 7, n_features, 7
sklearn.naive_bayes.MultinomialNB, 8, 0, 6, alpha, 2
sklearn.ensemble.BaggingClassifier, 8, 2, 5, n_estimators, 6
sklearn.metrics.silhouette_samples, 8, 3, 5, metric, 6
sklearn.preprocessing.Imputer, 8, 3, 3, strategy, 7
sklearn.grid_search.RandomizedSearchCV, 8, 4, 3, n_iter, 8
sklearn.utils.multiclass.unique_labels, 8, 2, 4, , 
sklearn.utils.testing.assert_warns_message, 8, 6, 3, discrete, 4
sklearn.datasets.load_svmlight_file, 8, 1, 5, n_features, 2
sklearn.utils.validation.NotFittedError, 8, 1, 8, , 
sklearn.cluster.DBSCAN, 8, 2, 2, eps, 7
sklearn.model_selection.cross_validate, 8, 5, 4, cv, 8
sklearn.utils.extmath.safe_sparse_dot, 8, 2, 7, , 
sklearn.model_selection.RandomizedSearchCV, 8, 4, 2, n_iter, 8
sklearn.utils.testing.assert_less, 9, 2, 9, , 
sklearn.utils.validation.indexable, 9, 2, 4, , 
sklearn.datasets.load_breast_cancer, 9, 1, 6, return_X_y, 1
sklearn.metrics.pairwise.rbf_kernel, 9, 3, 6, gamma, 7
sklearn.utils.estimator_checks.check_transformer_general, 9, 2, 9, , 
sklearn.cluster.MiniBatchKMeans, 9, 4, 2, n_clusters, 8
sklearn.metrics.pairwise.cosine_similarity, 9, 2, 8, , 
sklearn.metrics.fbeta_score, 9, 3, 8, beta, 8
sklearn.utils.multiclass.check_classification_targets, 9, 1, 9, , 
sklearn.utils.as_float_array, 9, 3, 8, copy, 9
sklearn.manifold.TSNE, 10, 5, 3, perplexity, 7
sklearn.externals.six.with_metaclass, 10, 2, 9, , 
sklearn.metrics.log_loss, 10, 2, 8, , 
sklearn.decomposition.TruncatedSVD, 10, 2, 4, random_state, 4
sklearn.linear_model.SGDRegressor, 10, 0, 3, null, 2
sklearn.discriminant_analysis.LinearDiscriminantAnalysis, 10, 1, 6, n_components, 8
sklearn.metrics.pairwise.pairwise_distances, 11, 3, 4, metric, 9
